"id_pos","x","y","distancia","correct_x","correct_y","ap1","ap2","ap3","tempo"
"16","21","0","39.4104","31","0","-47","-73","-75","2560"
"16","21","3","25.4558","31","0","-47","-73","-75","2560"
"16","24","0","23.7487","31","0","-47","-73","-75","2560"
"16","24","3","23.6258","31","0","-47","-73","-75","2560"
"16","27","0","23.503","31","0","-47","-73","-75","2560"
"16","27","3","23.5662","31","0","-47","-73","-75","2560"
"16","30","0","27.726","31","0","-47","-73","-75","2560"
"16","30","3","27.2276","31","0","-47","-73","-75","2560"
"16","33","0","23.4653","31","0","-47","-73","-75","2560"
"16","33","3","26.0711","31","0","-47","-73","-75","2560"
"16","36","0","23.4947","31","0","-47","-73","-75","2560"
"16","36","3","24.5742","31","0","-47","-73","-75","2560"
"17","0","0","36.2041","31","0","-46","-73","-75","2562"
"17","0","3","38.092","31","0","-46","-73","-75","2562"
"17","3","0","37.5886","31","0","-46","-73","-75","2562"
"17","3","3","37.7289","31","0","-46","-73","-75","2562"
"17","6","0","34.2345","31","0","-46","-73","-75","2562"
"17","6","3","36.7929","31","0","-46","-73","-75","2562"
"17","9","0","36.8397","31","0","-46","-73","-75","2562"
"17","9","3","32.3867","31","0","-46","-73","-75","2562"
"17","12","0","39.645","31","0","-46","-73","-75","2562"
"17","12","3","37.3892","31","0","-46","-73","-75","2562"
"17","15","0","39.249","31","0","-46","-73","-75","2562"
"17","15","3","38.7958","31","0","-46","-73","-75","2562"
"17","18","0","37.5065","31","0","-46","-73","-75","2562"
"17","18","3","37.5065","31","0","-46","-73","-75","2562"
"17","21","0","39.7659","31","0","-46","-73","-75","2562"
"17","21","3","25.865","31","0","-46","-73","-75","2562"
"17","24","0","23.9374","31","0","-46","-73","-75","2562"
"17","24","3","23.5117","31","0","-46","-73","-75","2562"
"17","27","0","23.6131","31","0","-46","-73","-75","2562"
"17","27","3","23.4721","31","0","-46","-73","-75","2562"
"17","30","0","27.2033","31","0","-46","-73","-75","2562"
"17","30","3","27.7516","31","0","-46","-73","-75","2562"
"17","33","0","23.4176","31","0","-46","-73","-75","2562"
"17","33","3","26.5265","31","0","-46","-73","-75","2562"
"17","36","0","23.4307","31","0","-46","-73","-75","2562"
"17","36","3","24.8967","31","0","-46","-73","-75","2562"
"18","0","0","37.535","31","0","-43","-73","-75","2567"
"18","0","3","39.6737","31","0","-43","-73","-75","2567"
"18","3","0","39.238","31","0","-43","-73","-75","2567"
"18","3","3","39.8879","31","0","-43","-73","-75","2567"
"18","6","0","35.3977","31","0","-43","-73","-75","2567"
