
"id_pos","x","y","distancia","correct_x","correct_y","ap1","ap2","ap3"
"30","30","3","5.60085","10","3","-74","-46","-64"
"30","33","0","6.08966","10","3","-74","-46","-64"
"30","33","3","12.083","10","3","-74","-60","-64"
"30","36","0","17.3167","10","3","-65","-55","-79"
"30","36","3","11.4366","10","3","-74","-59","-64"
"31","0","0","6.53266","10","3","-75","-47","-64"
"31","0","3","5.25476","10","3","-75","-56","-70"
"31","0","6","4.40808","10","3","-75","-55","-70"
"31","0","9","14.5013","10","3","-67","-61","-62"
"31","0","12","12.7279","10","3","-73","-41","-73"
"31","0","15","17.4642","10","3","-67","-65","-62"
"31","0","18","16.9115","10","3","-71","-65","-59"
"31","3","0","16.7698","10","3","-72","-52","-52"
"31","3","3","19.818","10","3","-72","-63","-52"
"31","3","6","17.9365","10","3","-72","-58","-52"
"31","3","9","24.0107","10","3","-72","-69","-52"
"31","3","12","21.5382","10","3","-72","-66","-52"
"31","3","15","15.9444","10","3","-71","-64","-59"
"31","3","18","20.1494","10","3","-71","-69","-59"
"31","6","0","8.68978","10","3","-83","-48","-73"
"31","6","3","9.27362","10","3","-83","-57","-73"
"31","9","0","8.17913","10","3","-83","-50","-73"
"31","9","3","9.00202","10","3","-83","-56","-73"
"31","12","0","9.14744","10","3","-83","-47","-73"
"31","12","3","11.0448","10","3","-83","-44","-73"
"31","15","0","18.3197","10","3","-83","-35","-73"
"31","15","3","13.6015","10","3","-71","-42","-75"
"31","18","0","16.2638","10","3","-74","-37","-64"
"31","18","3","16.945","10","3","-74","-36","-64"
"31","21","0","8.44803","10","3","-74","-45","-64"
"31","21","3","8.60233","10","3","-74","-45","-64"
"31","24","0","7.66487","10","3","-74","-46","-64"
"31","24","3","8.03181","10","3","-74","-46","-64"
"31","27","0","10.2956","10","3","-74","-43","-64"
"31","27","3","7.59297","10","3","-74","-46","-64"
"31","30","0","5.60085","10","3","-74","-55","-64"
"31","30","3","7.45066","10","3","-74","-46","-64"
"31","33","0","8.18176","10","3","-74","-46","-64"
"31","33","3","9.43398","10","3","-74","-60","-64"
"31","36","0","16.536","10","3","-65","-55","-79"
"31","36","3","8.83637","10","3","-74","-59","-64"
"32","0","0","6.53266","10","3","-75","-47","-64"
"32","0","3","5.25476","10","3","-75","-56","-70"
"32","0","6","4.40808","10","3","-75","-55","-70"
"32","0","9","14.5013","10","3","-67","-61","-62"
"32","0","12","12.7279","10","3","-73","-41","-73"
"32","0","15","17.4642","10","3","-67","-65","-62"
"32","0","18","16.9115","10","3","-71","-65","-59"
"32","3","0","16.7698","10","3","-72","-52","-52"
"32","3","3","19.818","10","3","-72","-63","-52"
"32","3","6","17.9365","10","3","-72","-58","-52"
"32","3","9","24.0107","10","3","-72","-69","-52"
"32","3","12","21.5382","10","3","-72","-66","-52"
"32","3","15","15.9444","10","3","-71","-64","-59"
"32","3","18","20.1494","10","3","-71","-69","-59"
"32","6","0","8.68978","10","3","-83","-48","-73"
"32","6","3","9.27362","10","3","-83","-57","-73"
"32","9","0","8.17913","10","3","-83","-50","-73"
"32","9","3","9.00202","10","3","-83","-56","-73"
"32","12","0","9.14744","10","3","-83","-47","-73"
"32","12","3","11.0448","10","3","-83","-44","-73"
"32","15","0","18.3197","10","3","-83","-35","-73"
"32","15","3","13.6015","10","3","-71","-42","-75"
"32","18","0","16.2638","10","3","-74","-37","-64"
"32","18","3","16.945","10","3","-74","-36","-64"
"32","21","0","8.44803","10","3","-74","-45","-64"
"32","21","3","8.60233","10","3","-74","-45","-64"
"32","24","0","7.66487","10","3","-74","-46","-64"
"32","24","3","8.03181","10","3","-74","-46","-64"
"32","27","0","10.2956","10","3","-74","-43","-64"
"32","27","3","7.59297","10","3","-74","-46","-64"
"32","30","0","5.60085","10","3","-74","-55","-64"
"32","30","3","7.45066","10","3","-74","-46","-64"
"32","33","0","8.18176","10","3","-74","-46","-64"
"32","33","3","9.43398","10","3","-74","-60","-64"
"32","36","0","16.536","10","3","-65","-55","-79"
"32","36","3","8.83637","10","3","-74","-59","-64"
"33","0","0","12.7787","15","0","-75","-47","-64"
"33","0","3","21.8707","15","0","-75","-56","-70"
"33","0","6","20.8955","15","0","-75","-55","-70"
"33","0","9","24.8816","15","0","-67","-61","-62"
"33","0","12","10.247","15","0","-73","-41","-73"
"33","0","15","29.2233","15","0","-67","-65","-62"
"33","0","18","29.6816","15","0","-71","-65","-59"
"33","3","0","20.4692","15","0","-72","-52","-52"
"33","3","3","29.7328","15","0","-72","-63","-52"
"33","3","6","26.0559","15","0","-72","-58","-52"
"33","3","9","35.7716","15","0","-72","-69","-52"
"33","3","12","32.3984","15","0","-72","-66","-52"
"33","3","15","28.4268","15","0","-71","-64","-59"
"33","3","18","33.6006","15","0","-71","-69","-59"
"33","6","0","20.2141","15","0","-83","-48","-73"
"33","6","3","26.4764","15","0","-83","-57","-73"
"33","9","0","21.0756","15","0","-83","-50","-73"
"33","9","3","26.0629","15","0","-83","-56","-73"
"33","12","0","19.6544","15","0","-83","-47","-73"
"33","12","3","18.0855","15","0","-83","-44","-73"
"33","15","0","16.1346","15","0","-83","-35","-73"
"33","15","3","11.8322","15","0","-71","-42","-75"
"33","18","0","5.12585","15","0","-74","-37","-64"
"33","18","3","5.10258","15","0","-74","-36","-64"
"33","21","0","10.5102","15","0","-74","-45","-64"
"33","21","3","10.3441","15","0","-74","-45","-64"
"33","24","0","11.395","15","0","-74","-46","-64"
"33","24","3","10.9712","15","0","-74","-46","-64"
"33","27","0","8.66025","15","0","-74","-43","-64"
"33","27","3","11.4802","15","0","-74","-46","-64"
"33","30","0","19.2128","15","0","-74","-55","-64"
"33","30","3","11.6512","15","0","-74","-46","-64"
"33","33","0","10.8029","15","0","-74","-46","-64"
"33","33","3","24.5357","15","0","-74","-60","-64"
"33","36","0","23.8619","15","0","-65","-55","-79"
"33","36","3","23.8374","15","0","-74","-59","-64"
"34","0","0","12.7787","15","0","-75","-47","-64"
"34","0","3","21.8707","15","0","-75","-56","-70"
"34","0","6","20.8955","15","0","-75","-55","-70"
"34","0","9","24.8816","15","0","-67","-61","-62"
"34","0","12","10.247","15","0","-73","-41","-73"
"34","0","15","29.2233","15","0","-67","-65","-62"
"34","0","18","29.6816","15","0","-71","-65","-59"
"34","3","0","20.4692","15","0","-72","-52","-52"
"34","3","3","29.7328","15","0","-72","-63","-52"
"34","3","6","26.0559","15","0","-72","-58","-52"
"34","3","9","35.7716","15","0","-72","-69","-52"
"34","3","12","32.3984","15","0","-72","-66","-52"
"34","3","15","28.4268","15","0","-71","-64","-59"
"34","3","18","33.6006","15","0","-71","-69","-59"
"34","6","0","20.2141","15","0","-83","-48","-73"
"34","6","3","26.4764","15","0","-83","-57","-73"
"34","9","0","21.0756","15","0","-83","-50","-73"
"34","9","3","26.0629","15","0","-83","-56","-73"
"34","12","0","19.6544","15","0","-83","-47","-73"
"34","12","3","18.0855","15","0","-83","-44","-73"
"34","15","0","16.1346","15","0","-83","-35","-73"
"34","15","3","11.8322","15","0","-71","-42","-75"
"34","18","0","5.12585","15","0","-74","-37","-64"
"34","18","3","5.10258","15","0","-74","-36","-64"
"34","21","0","10.5102","15","0","-74","-45","-64"
"34","21","3","10.3441","15","0","-74","-45","-64"
"34","24","0","11.395","15","0","-74","-46","-64"
"34","24","3","10.9712","15","0","-74","-46","-64"
"34","27","0","8.66025","15","0","-74","-43","-64"
"34","27","3","11.4802","15","0","-74","-46","-64"
"34","30","0","19.2128","15","0","-74","-55","-64"
"34","30","3","11.6512","15","0","-74","-46","-64"
"34","33","0","10.8029","15","0","-74","-46","-64"
"34","33","3","24.5357","15","0","-74","-60","-64"
"34","36","0","23.8619","15","0","-65","-55","-79"
"34","36","3","23.8374","15","0","-74","-59","-64"
"35","0","0","10.2404","15","0","-75","-47","-64"
"35","0","3","19.0986","15","0","-75","-56","-70"
"35","0","6","18.1476","15","0","-75","-55","-70"
"35","0","9","21.9176","15","0","-67","-61","-62"
"35","0","12","9.16515","15","0","-73","-41","-73"
"35","0","15","26.2488","15","0","-67","-65","-62"
"35","0","18","26.7582","15","0","-71","-65","-59"
"35","3","0","18.2988","15","0","-72","-52","-52"
"35","3","3","27.0853","15","0","-72","-63","-52"
"35","3","6","23.5292","15","0","-72","-58","-52"
"35","3","9","33.0071","15","0","-72","-69","-52"
"35","3","12","29.6903","15","0","-72","-66","-52"
"35","3","15","25.5107","15","0","-71","-64","-59"
"35","3","18","30.6594","15","0","-71","-69","-59"
"35","6","0","18.5598","15","0","-83","-48","-73"
"35","6","3","24.1661","15","0","-83","-57","-73"
"35","9","0","19.2809","15","0","-83","-50","-73"
"35","9","3","23.7785","15","0","-83","-56","-73"
"35","12","0","18.1071","15","0","-83","-47","-73"
"35","12","3","16.9393","15","0","-83","-44","-73"
"35","15","0","16.5153","15","0","-83","-35","-73"
"35","15","3","10.6301","15","0","-71","-42","-75"
"35","18","0","5.66847","15","0","-74","-37","-64"
"35","18","3","6.01492","15","0","-74","-36","-64"
"35","21","0","8.02012","15","0","-74","-45","-64"
"35","21","3","7.87401","15","0","-74","-45","-64"
"35","24","0","8.81495","15","0","-74","-46","-64"
"35","24","3","8.431","15","0","-74","-46","-64"
"35","27","0","6.48074","15","0","-74","-43","-64"
"35","27","3","8.89277","15","0","-74","-46","-64"
"35","30","0","16.3398","15","0","-74","-55","-64"
"35","30","3","9.04951","15","0","-74","-46","-64"
"35","33","0","8.28009","15","0","-74","-46","-64"
"35","33","3","21.6102","15","0","-74","-60","-64"
"35","36","0","21.563","15","0","-65","-55","-79"
"35","36","3","20.9167","15","0","-74","-59","-64"
"36","0","0","8.71286","15","1.5","-75","-47","-64"
"36","0","3","17.2928","15","1.5","-75","-56","-70"
"36","0","6","16.365","15","1.5","-75","-55","-70"
"36","0","9","19.9476","15","1.5","-67","-61","-62"
"36","0","12","8.94427","15","1.5","-73","-41","-73"
"36","0","15","24.2693","15","1.5","-67","-65","-62"
"36","0","18","24.8193","15","1.5","-71","-65","-59"
"36","3","0","16.9927","15","1.5","-72","-52","-52"
"36","3","3","25.3639","15","1.5","-72","-63","-52"
"36","3","6","21.9112","15","1.5","-72","-58","-52"
"36","3","9","31.1882","15","1.5","-72","-69","-52"
"36","3","12","27.918","15","1.5","-72","-66","-52"
"36","3","15","23.5784","15","1.5","-71","-64","-59"
"36","3","18","28.7054","15","1.5","-71","-69","-59"
"36","6","0","17.6551","15","1.5","-83","-48","-73"
"36","6","3","22.7156","15","1.5","-83","-57","-73"
"36","9","0","18.2611","15","1.5","-83","-50","-73"
"36","9","3","22.3498","15","1.5","-83","-56","-73"
"36","12","0","17.2891","15","1.5","-83","-47","-73"
"36","12","3","16.4371","15","1.5","-83","-44","-73"
"36","15","0","17.0599","15","1.5","-83","-35","-73"
"36","15","3","10.247","15","1.5","-71","-42","-75"
"36","18","0","6.78501","15","1.5","-74","-37","-64"
"36","18","3","7.27608","15","1.5","-74","-36","-64"
"36","21","0","6.60002","15","1.5","-74","-45","-64"
"36","21","3","6.48074","15","1.5","-74","-45","-64"
"36","24","0","7.27608","15","1.5","-74","-46","-64"
"36","24","3","6.9444","15","1.5","-74","-46","-64"
"36","27","0","5.47723","15","1.5","-74","-43","-64"
"36","27","3","7.34429","15","1.5","-74","-46","-64"
"36","30","0","14.4531","15","1.5","-74","-55","-64"
"36","30","3","7.48256","15","1.5","-74","-46","-64"
"36","33","0","6.81651","15","1.5","-74","-46","-64"
"36","33","3","19.6723","15","1.5","-74","-60","-64"
"36","36","0","20.1331","15","1.5","-65","-55","-79"
"36","36","3","18.9833","15","1.5","-74","-59","-64"
"37","0","0","7.4136","15","1.5","-75","-47","-64"
"37","0","3","15.5347","15","1.5","-75","-56","-70"
"37","0","6","14.6386","15","1.5","-75","-55","-70"
"37","0","9","17.9841","15","1.5","-67","-61","-62"
"37","0","12","9.16515","15","1.5","-73","-41","-73"
"37","0","15","22.2935","15","1.5","-67","-65","-62"
"37","0","18","22.891","15","1.5","-71","-65","-59"
"37","3","0","15.8321","15","1.5","-72","-52","-52"
"37","3","3","23.6863","15","1.5","-72","-63","-52"
"37","3","6","20.3611","15","1.5","-72","-58","-52"
"37","3","9","29.3929","15","1.5","-72","-69","-52"
"37","3","12","26.1786","15","1.5","-72","-66","-52"
"37","3","15","21.6583","15","1.5","-71","-64","-59"
"37","3","18","26.7582","15","1.5","-71","-69","-59"
"37","6","0","16.9393","15","1.5","-83","-48","-73"
"37","6","3","21.3542","15","1.5","-83","-57","-73"
"37","9","0","17.4122","15","1.5","-83","-50","-73"
"37","9","3","21.0145","15","1.5","-83","-56","-73"
"37","12","0","16.6722","15","1.5","-83","-47","-73"
"37","12","3","16.1684","15","1.5","-83","-44","-73"
"37","15","0","17.8137","15","1.5","-83","-35","-73"
"37","15","3","10.247","15","1.5","-71","-42","-75"
"37","18","0","8.24264","15","1.5","-74","-37","-64"
"37","18","3","8.81495","15","1.5","-74","-36","-64"
"37","21","0","5.54962","15","1.5","-74","-45","-64"
"37","21","3","5.47723","15","1.5","-74","-45","-64"
"37","24","0","6.01492","15","1.5","-74","-46","-64"
"37","24","3","5.77645","15","1.5","-74","-46","-64"
"37","27","0","5.09902","15","1.5","-74","-43","-64"
"37","27","3","6.06596","15","1.5","-74","-46","-64"
"37","30","0","12.6015","15","1.5","-74","-55","-64"
"37","30","3","6.17122","15","1.5","-74","-46","-64"
"37","33","0","5.68943","15","1.5","-74","-46","-64"
"37","33","3","17.7482","15","1.5","-74","-60","-64"
"37","36","0","18.8076","15","1.5","-65","-55","-79"
"37","36","3","17.0653","15","1.5","-74","-59","-64"
"38","0","0","11.0609","20","0","-75","-47","-64"
"38","0","3","20.0153","20","0","-75","-56","-70"
"38","0","6","19.0552","20","0","-75","-55","-70"
"38","0","9","22.9046","20","0","-67","-61","-62"
"38","0","12","9.43398","20","0","-73","-41","-73"
"38","0","15","27.2397","20","0","-67","-65","-62"
"38","0","18","27.7308","20","0","-71","-65","-59"
"38","3","0","18.9972","20","0","-72","-52","-52"
"38","3","3","27.9599","20","0","-72","-63","-52"
"38","3","6","24.3595","20","0","-72","-58","-52"
"38","3","9","33.9241","20","0","-72","-69","-52"
"38","3","12","30.5869","20","0","-72","-66","-52"
"38","3","15","26.4807","20","0","-71","-64","-59"
"38","3","18","31.6386","20","0","-71","-69","-59"
"38","6","0","19.0748","20","0","-83","-48","-73"
"38","6","3","24.9199","20","0","-83","-57","-73"
"38","9","0","19.8468","20","0","-83","-50","-73"
"38","9","3","24.5228","20","0","-83","-56","-73"
"38","12","0","18.5834","20","0","-83","-47","-73"
"38","12","3","17.272","20","0","-83","-44","-73"
"38","15","0","16.3283","20","0","-83","-35","-73"
"38","15","3","10.9545","20","0","-71","-42","-75"
"38","18","0","5.30841","20","0","-74","-37","-64"
"38","18","3","5.54962","20","0","-74","-36","-64"
"38","21","0","8.81495","20","0","-74","-45","-64"
"38","21","3","8.66025","20","0","-74","-45","-64"
"38","24","0","9.64802","20","0","-74","-46","-64"
"38","24","3","9.24718","20","0","-74","-46","-64"
"38","27","0","7.14143","20","0","-74","-43","-64"
"38","27","3","9.72897","20","0","-74","-46","-64"
"38","30","0","17.2927","20","0","-74","-55","-64"
"38","30","3","9.89171","20","0","-74","-46","-64"
"38","33","0","9.08887","20","0","-74","-46","-64"
"38","33","3","22.5832","20","0","-74","-60","-64"
"38","36","0","22.3108","20","0","-65","-55","-79"
"38","36","3","21.8879","20","0","-74","-59","-64"
"39","0","0","8.02731","20","0","-75","-47","-64"
"39","0","3","16.4068","20","0","-75","-56","-70"
"39","0","6","15.4936","20","0","-75","-55","-70"
"39","0","9","18.9649","20","0","-67","-61","-62"
"39","0","12","9","20","0","-73","-41","-73"
"39","0","15","23.2809","20","0","-67","-65","-62"
"39","0","18","23.8537","20","0","-71","-65","-59"
"39","3","0","16.3922","20","0","-72","-52","-52"
"39","3","3","24.519","20","0","-72","-63","-52"
"39","3","6","21.1267","20","0","-72","-58","-52"
"39","3","9","30.2873","20","0","-72","-69","-52"
"39","3","12","27.0438","20","0","-72","-66","-52"
"39","3","15","22.6166","20","0","-71","-64","-59"
"39","3","18","27.7308","20","0","-71","-69","-59"
"39","6","0","17.272","20","0","-83","-48","-73"
"39","6","3","22.0227","20","0","-83","-57","-73"
"39","9","0","17.8137","20","0","-83","-50","-73"
"39","9","3","21.6693","20","0","-83","-56","-73"
"39","12","0","16.954","20","0","-83","-47","-73"
"39","12","3","16.2726","20","0","-83","-44","-73"
"39","15","0","17.4122","20","0","-83","-35","-73"
"39","15","3","10.198","20","0","-71","-42","-75"
"39","18","0","7.48256","20","0","-74","-37","-64"
"39","18","3","8.02012","20","0","-74","-36","-64"
"39","21","0","6.01492","20","0","-74","-45","-64"
"39","21","3","5.91608","20","0","-74","-45","-64"
"39","24","0","6.60002","20","0","-74","-46","-64"
"39","24","3","6.30841","20","0","-74","-46","-64"
"39","27","0","5.19615","20","0","-74","-43","-64"
"39","27","3","6.66087","20","0","-74","-46","-64"
"39","30","0","13.522","20","0","-74","-55","-64"
"39","30","3","6.78501","20","0","-74","-46","-64"
"39","33","0","6.19816","20","0","-74","-46","-64"
"39","33","3","18.7083","20","0","-74","-60","-64"
"39","36","0","19.4559","20","0","-65","-55","-79"
"39","36","3","18.0221","20","0","-74","-59","-64"
"40","0","0","10.2404","20","0","-75","-47","-64"
"40","0","3","19.0986","20","0","-75","-56","-70"
"40","0","6","18.1476","20","0","-75","-55","-70"
"40","0","9","21.9176","20","0","-67","-61","-62"
"40","0","12","9.16515","20","0","-73","-41","-73"
"40","0","15","26.2488","20","0","-67","-65","-62"
"40","0","18","26.7582","20","0","-71","-65","-59"
"40","3","0","18.2988","20","0","-72","-52","-52"
"40","3","3","27.0853","20","0","-72","-63","-52"
"40","3","6","23.5292","20","0","-72","-58","-52"
"40","3","9","33.0071","20","0","-72","-69","-52"
"40","3","12","29.6903","20","0","-72","-66","-52"
"40","3","15","25.5107","20","0","-71","-64","-59"
"40","3","18","30.6594","20","0","-71","-69","-59"
"40","6","0","18.5598","20","0","-83","-48","-73"
"40","6","3","24.1661","20","0","-83","-57","-73"
"40","9","0","19.2809","20","0","-83","-50","-73"
"40","9","3","23.7785","20","0","-83","-56","-73"
"40","12","0","18.1071","20","0","-83","-47","-73"
"40","12","3","16.9393","20","0","-83","-44","-73"
"40","15","0","16.5153","20","0","-83","-35","-73"
"40","15","3","10.6301","20","0","-71","-42","-75"
"40","18","0","5.66847","20","0","-74","-37","-64"
"40","18","3","6.01492","20","0","-74","-36","-64"
"40","21","0","8.02012","20","0","-74","-45","-64"
"40","21","3","7.87401","20","0","-74","-45","-64"
"40","24","0","8.81495","20","0","-74","-46","-64"
"40","24","3","8.431","20","0","-74","-46","-64"
"40","27","0","6.48074","20","0","-74","-43","-64"
"40","27","3","8.89277","20","0","-74","-46","-64"
"40","30","0","16.3398","20","0","-74","-55","-64"
"40","30","3","9.04951","20","0","-74","-46","-64"
"40","33","0","8.28009","20","0","-74","-46","-64"
"40","33","3","21.6102","20","0","-74","-60","-64"
"40","36","0","21.563","20","0","-65","-55","-79"
"40","36","3","20.9167","20","0","-74","-59","-64"
"41","0","0","14.1374","36","3","-75","-47","-64"
"41","0","3","8.58807","36","3","-75","-56","-70"
"41","0","6","9.07387","36","3","-75","-55","-70"
"41","0","9","3.6583","36","3","-67","-61","-62"
"41","0","12","21","36","3","-73","-41","-73"
"41","0","15","6.16441","36","3","-67","-65","-62"
"41","0","18","8.06226","36","3","-71","-65","-59"
"41","3","0","15.8065","36","3","-72","-52","-52"
"41","3","3","13.5872","36","3","-72","-63","-52"
"41","3","6","13.4395","36","3","-72","-58","-52"
"41","3","9","16.2008","36","3","-72","-69","-52"
"41","3","12","14.44","36","3","-72","-66","-52"
"41","3","15","7.33458","36","3","-71","-64","-59"
"41","3","18","11","36","3","-71","-69","-59"
"41","6","0","19.9866","36","3","-83","-48","-73"
"41","6","3","16.4012","36","3","-83","-57","-73"
"41","9","0","19.203","36","3","-83","-50","-73"
"41","9","3","16.5051","36","3","-83","-56","-73"
"41","12","0","20.5637","36","3","-83","-47","-73"
"41","12","3","22.5819","36","3","-83","-44","-73"
"41","15","0","29.3897","36","3","-83","-35","-73"
"41","15","3","20.6882","36","3","-71","-42","-75"
"41","18","0","24.0236","36","3","-74","-37","-64"
"41","18","3","24.7221","36","3","-74","-36","-64"
"41","21","0","15.6627","36","3","-74","-45","-64"
"41","21","3","15.843","36","3","-74","-45","-64"
"41","24","0","14.7208","36","3","-74","-46","-64"
"41","24","3","15.1684","36","3","-74","-46","-64"
"41","27","0","17.7482","36","3","-74","-43","-64"
"41","27","3","14.6315","36","3","-74","-46","-64"
"41","30","0","7.48256","36","3","-74","-55","-64"
"41","30","3","14.4531","36","3","-74","-46","-64"
"41","33","0","15.348","36","3","-74","-46","-64"
"41","33","3","5.09902","36","3","-74","-60","-64"
"41","36","0","15.426","36","3","-65","-55","-79"
"41","36","3","5.14881","36","3","-74","-59","-64"
"42","0","0","12.362","36","3","-75","-47","-64"
"42","0","3","7.96676","36","3","-75","-56","-70"
"42","0","6","8.23767","36","3","-75","-55","-70"
"42","0","9","4.45636","36","3","-67","-61","-62"
"42","0","12","19.2094","36","3","-73","-41","-73"
"42","0","15","7.87401","36","3","-67","-65","-62"
"42","0","18","9.43398","36","3","-71","-65","-59"
"42","3","0","14.8304","36","3","-72","-52","-52"
"42","3","3","14.1031","36","3","-72","-63","-52"
"42","3","6","13.3471","36","3","-72","-58","-52"
"42","3","9","17.4134","36","3","-72","-69","-52"
"42","3","12","15.3169","36","3","-72","-66","-52"
"42","3","15","8.52369","36","3","-71","-64","-59"
"42","3","18","12.6886","36","3","-71","-69","-59"
"42","6","0","18.874","36","3","-83","-48","-73"
"42","6","3","16.1555","36","3","-83","-57","-73"
"42","9","0","18.1945","36","3","-83","-50","-73"
"42","9","3","16.1964","36","3","-83","-56","-73"
"42","12","0","19.386","36","3","-83","-47","-73"
"42","12","3","21.2297","36","3","-83","-44","-73"
"42","15","0","27.7393","36","3","-83","-35","-73"
"42","15","3","18.9737","36","3","-71","-42","-75"
"42","18","0","22.0732","36","3","-74","-37","-64"
"42","18","3","22.7688","36","3","-74","-36","-64"
"42","21","0","13.7871","36","3","-74","-45","-64"
"42","21","3","13.9642","36","3","-74","-45","-64"
"42","24","0","12.8633","36","3","-74","-46","-64"
"42","24","3","13.3018","36","3","-74","-46","-64"
"42","27","0","15.843","36","3","-74","-43","-64"
"42","27","3","12.7759","36","3","-74","-46","-64"
"42","30","0","6.17122","36","3","-74","-55","-64"
"42","30","3","12.6015","36","3","-74","-46","-64"
"42","33","0","13.478","36","3","-74","-46","-64"
"42","33","3","5.47723","36","3","-74","-60","-64"
"42","36","0","14.8856","36","3","-65","-55","-79"
"42","36","3","5.25861","36","3","-74","-59","-64"
"43","0","0","7.15206","36","2","-75","-47","-64"
"43","0","3","9.51156","36","2","-75","-56","-70"
"43","0","6","8.95506","36","2","-75","-55","-70"
"43","0","9","10.2725","36","2","-67","-61","-62"
"43","0","12","13.4164","36","2","-73","-41","-73"
"43","0","15","14.4568","36","2","-67","-65","-62"
"43","0","18","15.3623","36","2","-71","-65","-59"
"43","3","0","13.3519","36","2","-72","-52","-52"
"43","3","3","17.6606","36","2","-72","-63","-52"
"43","3","6","15.2473","36","2","-72","-58","-52"
"43","3","9","22.5587","36","2","-72","-69","-52"
"43","3","12","19.7216","36","2","-72","-66","-52"
"43","3","15","14.2005","36","2","-71","-64","-59"
"43","3","18","19.0788","36","2","-71","-69","-59"
"43","6","0","16.3674","36","2","-83","-48","-73"
"43","6","3","17.2047","36","2","-83","-57","-73"
"43","9","0","16.1877","36","2","-83","-50","-73"
"43","9","3","17.0291","36","2","-83","-56","-73"
"43","12","0","16.5575","36","2","-83","-47","-73"
"43","12","3","17.5034","36","2","-83","-44","-73"
"43","15","0","22.4158","36","2","-83","-35","-73"
"43","15","3","13.6015","36","2","-71","-42","-75"
"43","18","0","15.348","36","2","-74","-37","-64"
"43","18","3","16.0235","36","2","-74","-36","-64"
"43","21","0","7.72983","36","2","-74","-45","-64"
"43","21","3","7.87401","36","2","-74","-45","-64"
"43","24","0","7.00937","36","2","-74","-46","-64"
"43","24","3","7.34429","36","2","-74","-46","-64"
"43","27","0","9.48683","36","2","-74","-43","-64"
"43","27","3","6.9444","36","2","-74","-46","-64"
"43","30","0","6.19816","36","2","-74","-55","-64"
"43","30","3","6.81651","36","2","-74","-46","-64"
"43","33","0","7.48256","36","2","-74","-46","-64"
"43","33","3","10.3441","36","2","-74","-60","-64"
"43","36","0","15.0747","36","2","-65","-55","-79"
"43","36","3","9.72897","36","2","-74","-59","-64"
"44","0","0","7.725","36","2","-75","-47","-64"
"44","0","3","8.97845","36","2","-75","-56","-70"
"44","0","6","8.51065","36","2","-75","-55","-70"
"44","0","9","9.34276","36","2","-67","-61","-62"
"44","0","12","14.1774","36","2","-73","-41","-73"
"44","0","15","13.4907","36","2","-67","-65","-62"
"44","0","18","14.4568","36","2","-71","-65","-59"
"44","3","0","13.3502","36","2","-72","-52","-52"
"44","3","3","17.0222","36","2","-72","-63","-52"
"44","3","6","14.7891","36","2","-72","-58","-52"
"44","3","9","21.7604","36","2","-72","-69","-52"
"44","3","12","18.9972","36","2","-72","-66","-52"
"44","3","15","13.3126","36","2","-71","-64","-59"
"44","3","18","18.1384","36","2","-71","-69","-59"
"44","6","0","16.5684","36","2","-83","-48","-73"
"44","6","3","16.8819","36","2","-83","-57","-73"
"44","9","0","16.3064","36","2","-83","-50","-73"
"44","9","3","16.7343","36","2","-83","-56","-73"
"44","12","0","16.813","36","2","-83","-47","-73"
"44","12","3","17.9161","36","2","-83","-44","-73"
"44","15","0","23.1217","36","2","-83","-35","-73"
"44","15","3","14.2829","36","2","-71","-42","-75"
"44","18","0","16.2946","36","2","-74","-37","-64"
"44","18","3","16.9745","36","2","-74","-36","-64"
"44","21","0","8.50701","36","2","-74","-45","-64"
"44","21","3","8.66025","36","2","-74","-45","-64"
"44","24","0","7.72983","36","2","-74","-46","-64"
"44","24","3","8.09383","36","2","-74","-46","-64"
"44","27","0","10.3441","36","2","-74","-43","-64"
"44","27","3","7.65854","36","2","-74","-46","-64"
"44","30","0","5.68943","36","2","-74","-55","-64"
"44","30","3","7.51747","36","2","-74","-46","-64"
"44","33","0","8.24264","36","2","-74","-46","-64"
"44","33","3","9.48683","36","2","-74","-60","-64"
"44","36","0","14.8471","36","2","-65","-55","-79"
"44","36","3","8.89277","36","2","-74","-59","-64"
